time_or_frame,value
0,0
0,0
0,0
0,0
0,0
0,0
0.000104,0
0.000104,0
0.000104,0
0.000104,0
0.000104,0
0.000213,0
0.000213,0
0.000213,0
0.000213,0
0.000213,0
0.000315,0
0.000315,0
0.000315,0
0.000315,0
0.000315,0
0.000315,0
0.000435,0
0.000435,0
0.000435,0
0.000435,0
0.000435,0
0.000435,0
0.000554,0
0.000554,0
0.000554,0
0.000554,0
0.000554,0
0.000554,0
0.000675,0
0.000675,0
0.000675,0
0.000675,0
0.000675,0
0.000675,0
0.00079,0
0.00079,0
0.00079,0
0.00079,0
0.00079,0
0.00079,0
0.00079,0
0.000896,0
0.000896,0
0.000896,0
0.000896,0
0.000896,0
0.000896,0
0.000896,0
0.000896,0
0.001044,0
0.001044,0
0.001044,0
0.001044,0
0.001044,0
0.001044,0
0.001044,0
0.001149,0
0.001149,0
0.001149,0
0.001149,0
0.001149,0
0.001149,0
0.001149,0
0.00127,0
0.00127,0
0.00127,0
0.00127,0
0.00127,0
0.00127,0
0.001383,0
0.001383,0
0.001383,0
0.001383,0
0.001383,0
0.001383,0
0.001383,0
0.001484,0
0.001484,0
0.001484,0
0.001484,0
0.001484,0
0.001484,0
0.001592,0
0.001592,0
0.001592,0
0.001592,0
0.001592,0
0.001592,0
0.001592,0
0.001592,0
0.001708,0
0.001708,0
0.001708,0
0.001708,0
0.001708,0
0.001708,0
0.001708,0
0.001708,0
0.001814,0
0.001814,0
0.001814,0
0.001814,0
0.001814,0
0.001814,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.001919,0
0.002041,0
0.002041,0
0.002041,0
0.002041,0
0.002041,0
0.002041,0
0.002041,0
0.002041,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002145,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002247,0
0.002367,0
0.002367,0
0.002367,0
0.002367,0
0.002367,0
0.002367,2
0.002367,4
0.002367,4
0.00247,4
0.00247,4
0.00247,4
0.00247,4
0.00247,4
0.00247,4
0.002579,4
0.002579,4
0.002579,4
0.002579,4
0.002579,4
0.002579,4
0.002579,4
0.002685,4
0.002685,4
0.002685,6
0.002685,6
0.002685,6
0.002685,6
0.002685,6
0.002685,4
0.00279,4
0.00279,4
0.00279,4
0.00279,4
0.00279,4
0.00279,4
0.00279,4
0.00279,4
0.00289,4
0.00289,4
0.00289,4
0.00289,4
0.00289,4
0.00289,5
0.00289,6
0.00289,7
0.003027,6
0.003027,6
0.003027,7
0.003027,8
0.003027,8
