time_or_frame,value
0,0
0,0
0,0
0,0
0,0
0,0
0.000221,0
0.000221,0
0.000221,0
0.000221,0
0.000403,0
0.000403,0
0.000403,0
0.000403,0
0.00059,0
0.00059,0
0.00059,0
0.00059,0
0.00059,0
0.000779,0
0.000779,0
0.000779,0
0.000779,0
0.000779,0
0.000963,0
0.000963,0
0.000963,0
0.000963,0
0.000963,0
0.000963,0
0.001175,0
0.001175,0
0.001175,0
0.001175,0
0.001352,0
0.001352,0
0.001352,0
0.001352,0
0.001352,0
0.001536,0
0.001536,0
0.001536,0
0.001536,0
0.001536,0
0.001536,0
0.001745,0
0.001745,0
0.001745,0
0.001745,0
0.001745,0
0.001745,0
0.001745,0
0.001933,0
0.001933,0
0.001933,0
0.001933,0
0.001933,0
0.001933,0
0.002156,0
0.002156,0
0.002156,0
0.002156,0
0.002334,0
0.002334,0
0.002334,0
0.002334,0
0.002334,0
0.002334,0
0.002334,0
0.002564,0
0.002564,0
0.002564,0
0.002564,0
0.002564,0
0.002564,0
0.002745,0
0.002745,0
0.002745,0
0.002745,0
0.002745,0
0.002745,0
0.002745,0
0.002952,0
0.002952,0
0.002952,0
0.002952,0
0.002952,0
0.002952,0
0.003149,0
0.003149,0
0.003149,0
0.003149,0
0.003149,0
0.003149,0
0.003385,0
0.003385,0
0.003385,0
0.003385,0
0.003385,0
0.003385,0
0.003385,0
0.003622,0
0.003622,0
0.003622,0
0.003622,0
0.003622,0
0.003622,0
0.003622,0
0.003873,0
0.003873,0
0.003873,0
0.003873,0
0.003873,0
0.003873,0
0.004052,0
0.004052,0
0.004052,0
0.004052,0
0.004052,0
0.004052,0
0.004052,0
0.004052,0
0.004291,0
0.004291,0
0.004291,0
0.004291,0
0.004291,0
0.004291,0
0.004291,0
0.004534,0
0.004534,0
0.004534,0
0.004534,0
0.004534,0
0.004534,0
0.004731,0
0.004731,0
0.004731,0
0.004731,0
0.004731,0
0.004731,0
0.004731,0
0.004996,0
0.004996,0
0.004996,0
0.004996,0
0.004996,0
0.004996,0
0.004996,0
0.005199,0
0.005199,0
0.005199,0
0.005199,0
0.005199,0
0.005199,0
0.00539,0
0.00539,0
0.00539,0
0.00539,0
0.00539,0
0.00539,0
0.00539,0
0.00539,0
0.00561,0
0.00561,0
0.00561,0
0.00561,0
0.00561,0
0.00561,0
0.005796,0
0.005796,0
0.005796,0
0.005796,0
0.005796,0
0.005796,0
0.005796,0
0.005796,0
0.006021,0
0.006021,0
0.006021,0
0.006021,0
0.006021,0
0.006021,0
0.006199,0
0.006199,0
0.006199,0
0.006199,0
0.006199,0
0.006199,0
0.006199,0
0.006199,0
0.006375,0
0.006375,0
0.006375,0
0.006375,0
